Id,Company,Symbol,Stock.Exchange,Ticker,country,Currency,zip_code,Industry,NUTS3,Quarter,Changes.in.Working.Capital,Gross.Profit,Total.Operating.Expense,Total.Revenue,Working.capital,ROA,EBIDTA,debt.to.EBITDA,Debt.Equity.Ratio,Debt.Ratio,EBITDA.Margin,Return.on.Equity,Working_capital_trend,Profit.Trend,Revenue_trend,Employment..number.of.persons.employed.,Volume.index.of.production,Trade_Volume,Stock_close,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,GDP..in.Million.Euro.,Average.Age,Deaths...total,Persons.per.square.kilometre,Population.on.1.January...total,Current.Ratio,Quick.Ratio,Operating.Cashflow,Net.Profit.Margin,Debtors.days.sales,equity_skewness,equity_kurtosis,Death_rate,GDP_per_Capita,stock_trade_amount,Target
51,XXL ASA,2XX,F,2XX.F,Norway,NOK,668,Broadcasting & Cable TV,NO060,2019-Q2,-32.5013765,91.62394624,223.340051,233.8174684,53.2423865,0.00042765,29.18709139,19.13553114,1.394926569,0.647297043,0.124828532,0.012283044,0.050132762,0.153414368,0.081605758,78.5,126.4,,,0,0,0,0,7098.049779,42.80955211,874.75,23.8017094,115508,1.154179567,0.119195046,160,0.026520348,0.122085048,,,0.007573069,61450.72011,0,0
52,XXL ASA,2XX,F,2XX.F,Norway,NOK,668,Broadcasting & Cable TV,NO060,2019-Q3,-29.40091624,98.57325372,254.3446536,264.3944213,70.24146171,0.000320737,28.97326655,18.62361624,1.313980734,0.641028037,0.109583502,0.008851861,0.319277108,0.075845974,0.130772748,80.73333333,126.4,,,0,0,0,0,7098.049779,42.80955211,874.75,23.8017094,115508,1.201967415,0.149707962,461,0.016983421,0.126162556,,,0.007573069,61450.72011,0,0
53,XXL ASA,2XX,F,2XX.F,Norway,NOK,668,Broadcasting & Cable TV,NO060,2019-Q4,47.78985294,49.17971444,291.9778264,247.9299082,34.63962495,-0.004062672,-26.19354356,-18.92653061,1.211970727,0.626440148,-0.105648987,-0.101411396,-0.506849315,-0.501084599,-0.062272543,78.16666667,127.28,,,0,0,0,0,7098.049779,42.80955211,874.75,23.8017094,115508,1.100871731,0.215753425,938,-0.198361363,0.112117292,,,0.007573069,61450.72011,0,1
54,XXL ASA,2XX,F,2XX.F,Norway,NOK,668,Broadcasting & Cable TV,NO060,2020-Q1,24.37603237,64.46819088,259.1557126,231.1446579,23.52073299,-0.002352073,-8.873731083,-58.03614458,1.281798829,0.627293464,-0.038390379,-0.059872272,-0.320987654,0.310869565,-0.067701595,79.16666667,105.63,,,423,3,311,109,6705.692115,43.04179172,881.1719659,23.97644935,116356,1.075627363,0.207631488,145,-0.123959297,0.106845513,,,0.007573069,57630.82364,0,1
55,XXL ASA,2XX,F,2XX.F,Norway,NOK,668,Broadcasting & Cable TV,NO060,2020-Q2,63.50597908,111.4027444,284.7077816,306.4110034,40.19907093,0.001282949,41.16128274,10.17402597,0.925567108,0.571312804,0.134333566,0.027646503,0.709090909,0.728026533,0.325624421,74.46666667,83.73,10235.33333,1.357666651,886,25,651,210,5821.71964,43.04179172,881.1719659,23.97644935,116356,1.136976321,0.326047359,896,0.048499651,0.098394976,,,0.007573069,50033.68662,13896.17072,0
56,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2018-Q1,-9.93467787,55.58225004,57.01076581,104.606314,185.4473202,0.035063569,47.7254133,4.040816327,0.177536015,0.226440396,0.456238361,0.035447427,0.041426024,-0.127329552,-0.041064507,104,103.3,30760.66667,1.457037131,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,6.348314607,6.348314607,125.1,0.368094351,0.548106766,0.188545765,-0.577297457,0.007614425,126838.5855,44819.43351,0
57,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2018-Q2,-9.93467787,55.58225004,57.01076581,104.606314,185.4473202,0.035063569,47.7254133,4.040816327,0.177536015,0.226440396,0.456238361,0.035447427,0,0,0,101.3,107.7,10916.66667,2.578063806,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,6.348314607,6.348314607,125.1,0.368094351,0.548106766,0.188545765,-0.577297457,0.007614425,126838.5855,28143.86322,0
58,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2018-Q3,-6.363388439,69.02328481,338.8829007,125.9691181,250.704518,-0.244146332,-211.9397946,-0.910845588,0.223298783,0.271623174,-1.682474227,-0.257548445,0.351890757,0.24182243,0.204220981,98.7,101.3,3131.666667,2.515619278,0,0,0,0,13789.1053,38.60320447,855.4808679,5335.816893,111911.9928,7.703125,7.703125,299.2,-1.766494845,0.512371134,0.188545765,-0.577297457,0.007644229,123213.8304,7878.08104,0
59,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2018-Q4,-6.363388439,69.02328481,338.8829007,125.9691181,250.704518,-0.244146332,-211.9397946,-0.910845588,0.223298783,0.271623174,-1.682474227,-0.257548445,0,0,0,96,108.7,6616.666667,1.828730225,0,0,0,0,13827.7973,38.5930018,852.7903543,5362.354805,111649.6326,7.703125,7.703125,299.2,-1.766494845,0.512371134,0.188545765,-0.577297457,0.007638094,123849.9131,12100.09832,0
60,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2019-Q1,-15.32407828,66.2311858,66.49091594,126.1639157,271.0284015,0.050647377,60.06259496,3.216216216,0.216584158,0.286886097,0.476067936,0.055329062,0.081067081,-0.040451552,0.001546392,96,118.2,1517.666667,2.039852142,0,0,0,0,18981.17795,38.66049193,906.7118054,5437.793362,115751.41,6.837762238,6.837762238,142.3,0.393206382,0.646423057,0.188545765,-0.577297457,0.007833268,163982.2612,3095.815602,0
61,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2019-Q2,-15.32407828,66.2311858,66.49091594,126.1639157,271.0284015,0.050647377,60.06259496,3.216216216,0.216584158,0.286886097,0.476067936,0.055329062,0,0,0,101.3,109.3,3193.666667,2.006079276,0,0,0,0,19116.55426,38.63936088,906.7645042,5433.118343,116164.7114,6.837762238,6.837762238,142.3,0.393206382,0.646423057,0.188545765,-0.577297457,0.007805852,164564.2126,6406.748515,0
62,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2019-Q3,-30.19362882,52.20575822,92.52886251,118.7616067,295.0534395,0.01818111,26.75220446,7.230582524,0.214919558,0.294102669,0.225259705,0.020128418,0.088643987,-0.211764706,-0.058672156,96,109.3,2759.333333,1.879249056,0,0,0,0,19278.26852,38.65471878,906.7700947,5381.419823,117783.2421,5.699069286,5.699069286,272.9,0.154182613,0.860579552,0.188545765,-0.577297457,0.007698634,163675.8182,5185.474561,0
63,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2019-Q4,-30.19362882,52.20575822,92.52886251,118.7616067,295.0534395,0.01818111,26.75220446,7.230582524,0.214919558,0.294102669,0.225259705,0.020128418,0,0,0,101.3,106.1,4850,2.02745684,0,0,0,0,19157.20675,38.66823844,906.7700947,5327.886402,117845.8948,5.699069286,5.699069286,272.9,0.154182613,0.860579552,0.188545765,-0.577297457,0.007694541,162561.5112,9833.165674,0
64,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2020-Q1,13.44103476,-7.077646325,278.1709804,57.40036102,251.1590458,-0.294793709,-220.7056868,-0.877022654,0.29641046,0.357051528,-3.845022624,-0.352689669,-0.148767606,-1.135572139,-0.516675779,104,125.5,7023.333333,1.513935109,3666.473171,6.053658537,0,3660.419512,18610.66498,38.88557222,909.2158173,5186.501802,119791.4149,6.533619456,6.533619456,85.5,-4.012443439,1.11199095,0.188545765,-0.577297457,0.007589991,155358.9211,10632.87092,0
65,Genel Energy PLC,4VL,F,4VL.F,United Kingdom,GBP,SW1H0BH,Biotechnology & Drugs,,2020-Q2,13.44103476,-7.077646325,278.1709804,57.40036102,251.1590458,-0.294793709,-220.7056868,-0.877022654,0.29641046,0.357051528,-3.845022624,-0.352689669,0,0,0,104,137.6,4988,1.276377479,18130.09268,289.0341463,0,17841.0439,15469.11364,38.88557222,909.2158173,5186.501802,119791.4149,6.533619456,6.533619456,85.5,-4.012443439,1.11199095,0.188545765,-0.577297457,0.007589991,129133.7418,6366.570865,0
66,Ferroglobe PLC,5FG,F,5FG.F,United Kingdom,GBP,EC4A1BR,Oil Well Services & Equipment,UKI31,2019-Q2,-49.36171318,152.0070647,580.2371336,531.7714894,355.9211979,-0.024674363,-9.246392998,-77.80337079,0.678805999,0.613080027,-0.017387907,-0.050019606,0.083692268,0.001724603,-0.11288049,120,93.1,5188.666667,1.570000013,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,1.375963675,0.683859639,-28.69,-0.116220572,0.470987594,0.874646621,-1.412315967,0.013451055,685896.5818,8146.206735,1
67,Ferroglobe PLC,5FG,F,5FG.F,United Kingdom,GBP,EC4A1BR,Oil Well Services & Equipment,UKI31,2019-Q3,-151.2019012,135.1246055,771.9958963,495.7599055,590.4705011,-0.093502851,-237.8089165,-3.449432066,0.950865573,0.661297806,-0.479685658,-0.211530935,0.658992228,-0.111063648,-0.067720035,120,96,15060.33333,1.223333319,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,1.755583621,0.958139458,-111,-0.606077276,0.987793058,0.874646621,-1.412315967,0.013451055,685896.5818,18423.80756,1
68,Ferroglobe PLC,5FG,F,5FG.F,United Kingdom,GBP,EC4A1BR,Oil Well Services & Equipment,UKI31,2019-Q4,-43.14117632,80.12674831,591.0419075,489.0848409,546.3163773,-0.054543329,-62.95858603,-11.13490099,0.89626432,0.652728688,-0.128727331,-0.120239084,-0.074777866,-0.407015858,-0.013464309,133.3,101.1,23049.66667,0.649999996,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,2.058420973,1.167463393,-74.23,-0.24370038,0.902657922,0.874646621,-1.412315967,0.013451055,685896.5818,14982.28324,1
69,Ferroglobe PLC,5FG,F,5FG.F,United Kingdom,GBP,EC4A1BR,Oil Well Services & Equipment,UKI31,2020-Q1,140.8126956,88.12643663,467.6441178,404.1660715,442.0736854,-0.040258172,-26.23274418,-23.95990099,0.921675046,0.65752299,-0.064905854,-0.091217246,-0.190810117,0.099837925,-0.173627891,133.3,93.3,11284.66667,0.65533334,7121,0,0,7121,46011.0038,36.71856748,910.4982057,10926.67724,67690,2.062121685,1.165834633,89.61,-0.191986376,0.758820127,0.874646621,-1.412315967,0.013451,679731.1833,7395.2183,0
70,Ferroglobe PLC,5FG,F,5FG.F,United Kingdom,GBP,EC4A1BR,Oil Well Services & Equipment,UKI31,2020-Q2,160.8378894,125.5925094,331.6364297,324.6626755,416.1526174,-0.010389206,28.68719401,21.33001358,0.906167664,0.649048683,0.08836,-0.023289805,-0.058635175,0.425139994,-0.196709723,120,68,13883,0.529999991,27670,0,0,27670,38244.1706,36.71856748,910.4982057,10926.67724,67690,1.987823674,1.046270037,127.75,-0.07772,0.74856,0.874646621,-1.412315967,0.013451,564989.9631,7357.989875,0
71,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2018-Q1,-33.84032203,101.0339283,134.8507787,182.1051767,306.1648417,0.052811323,59.15044185,1.786157158,0.170104018,0.222913149,0.324814719,0.05732803,0.07248626,-0.007969122,0.010146599,72.81,103.06,0,14.04823789,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,2.932301311,2.014554477,164.48,0.258458465,0.251595025,0.883220023,0.946084139,0.010716758,18804.60075,0,0
72,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2018-Q2,-33.84032203,101.0339283,134.8507787,182.1051767,306.1648417,0.052811323,59.15044185,1.786157158,0.170104018,0.222913149,0.324814719,0.05732803,0,0,0,74.59,116.2,0,13.49635816,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,2.932301311,2.014554477,164.48,0.258458465,0.251595025,0.883220023,0.946084139,0.010716758,18804.60075,0,0
73,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2018-Q3,10.06349095,142.0859299,204.925536,279.7533124,438.9501109,0.077456607,88.13036182,1.554763966,0.212291468,0.26679776,0.315028841,0.089767717,0.433705152,0.406318969,0.536218341,75.41,122.66,0,12.62842471,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,5.372260214,3.990589748,157.87,0.265359203,0.119160986,0.883220023,0.946084139,0.010716758,18804.60075,0,0
74,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2018-Q4,10.06349095,142.0859299,204.925536,279.7533124,438.9501109,0.077456607,88.13036182,1.554763966,0.212291468,0.26679776,0.315028841,0.089767717,0,0,0,75.49,122.72,0,12.1262636,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,5.372260214,3.990589748,157.87,0.265359203,0.119160986,0.883220023,0.946084139,0.010716758,18804.60075,0,0
75,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2019-Q1,-71.07230457,106.6260606,146.9739112,196.8277999,468.8002441,0.049290568,63.16468918,2.146798707,0.198966809,0.230562843,0.320913454,0.055215463,0.068003476,-0.249566367,-0.296423702,76.49,109.6,0,13.03313561,0,0,0,0,4637.773669,44.39778497,1412.75,7324.868553,130585,7.568985364,5.184920243,118.65,0.252720389,0.260859196,0.883220023,0.946084139,0.010818624,35515.36294,0,0
76,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2019-Q2,-71.07230457,106.6260606,146.9739112,196.8277999,468.8002441,0.049290568,63.16468918,2.146798707,0.198966809,0.230562843,0.320913454,0.055215463,0,0,0,78.2,122.41,166.6666667,14.8347188,0,0,0,0,4637.773669,44.39778497,1412.75,7324.868553,130585,7.568985364,5.184920243,118.65,0.252720389,0.260859196,0.883220023,0.946084139,0.010818624,35515.36294,2472.453134,0
77,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2020-Q1,-37.63100142,83.96413524,130.2914011,163.6094779,471.4701499,0.035207548,44.13852997,4.326774794,0.274893365,0.276508763,0.269779786,0.042071033,0.005695189,-0.212536459,-0.168768446,78.53,105.63,233.3333333,16.5311084,0,0,0,0,4593.285141,44.73536816,1409.053133,7305.700926,130243,7.007252336,4.962616822,12.11,0.196757765,0.136467972,0.883220023,0.946084139,0.010818648,35267.04039,3857.258626,0
78,Jumbo S.A.,5JB,BE,5JB.BE,Greece,EUR,18346,Investment Services,EL304,2020-Q2,-37.63100142,83.96413524,130.2914011,163.6094779,471.4701499,0.035207548,44.13852997,4.326774794,0.274893365,0.276508763,0.269779786,0.042071033,0,0,0,74.85,83.73,0,14.15096181,17,0,7,10,3916.484111,44.73536816,1409.053133,7305.700926,130243,7.007252336,4.962616822,12.11,0.196757765,0.136467972,0.883220023,0.946084139,0.010818648,30070.59198,0,0
79,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2018-Q1,-33.84032203,101.0339283,134.8507787,182.1051767,306.1648417,0.052811323,59.15044185,1.786157158,0.170104018,0.222913149,0.324814719,0.05732803,0.07248626,-0.007969122,0.010146599,72.81,103.06,5065.666667,13.84432923,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,2.932301311,2.014554477,164.48,0.258458465,0.251595025,0.973604752,1.341168294,0.010716758,18804.60075,70130.75711,0
80,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2018-Q2,-33.84032203,101.0339283,134.8507787,182.1051767,306.1648417,0.052811323,59.15044185,1.786157158,0.170104018,0.222913149,0.324814719,0.05732803,0,0,0,74.59,116.2,7030,13.33587779,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,2.932301311,2.014554477,164.48,0.258458465,0.251595025,0.973604752,1.341168294,0.010716758,18804.60075,93751.22086,0
81,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2018-Q3,10.06349095,142.0859299,204.925536,279.7533124,438.9501109,0.077456607,88.13036182,1.554763966,0.212291468,0.26679776,0.315028841,0.089767717,0.433705152,0.406318969,0.536218341,75.41,122.66,4930,12.46332189,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,5.372260214,3.990589748,157.87,0.265359203,0.119160986,0.973604752,1.341168294,0.010716758,18804.60075,61444.17692,0
82,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2018-Q4,10.06349095,142.0859299,204.925536,279.7533124,438.9501109,0.077456607,88.13036182,1.554763966,0.212291468,0.26679776,0.315028841,0.089767717,0,0,0,75.49,122.72,3190,11.82592291,0,0,0,0,2478.94,44.06274926,1412.75,7497.5,131826.25,5.372260214,3.990589748,157.87,0.265359203,0.119160986,0.973604752,1.341168294,0.010716758,18804.60075,37724.69408,0
83,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2019-Q1,-71.07230457,106.6260606,146.9739112,196.8277999,468.8002441,0.049290568,63.16468918,2.146798707,0.198966809,0.230562843,0.320913454,0.055215463,0.068003476,-0.249566367,-0.296423702,76.49,109.6,5767,12.97318587,0,0,0,0,4637.773669,44.39778497,1412.75,7324.868553,130585,7.568985364,5.184920243,118.65,0.252720389,0.260859196,0.973604752,1.341168294,0.010818624,35515.36294,74816.36291,0
84,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2019-Q2,-71.07230457,106.6260606,146.9739112,196.8277999,468.8002441,0.049290568,63.16468918,2.146798707,0.198966809,0.230562843,0.320913454,0.055215463,0,0,0,78.2,122.41,7273.333333,14.72522941,0,0,0,0,4637.773669,44.39778497,1412.75,7324.868553,130585,7.568985364,5.184920243,118.65,0.252720389,0.260859196,0.973604752,1.341168294,0.010818624,35515.36294,107101.5019,0
85,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2020-Q1,-37.63100142,83.96413524,130.2914011,163.6094779,471.4701499,0.035207548,44.13852997,4.326774794,0.274893365,0.276508763,0.269779786,0.042071033,0.005695189,-0.212536459,-0.168768446,78.53,105.63,5513.666667,16.50011692,0,0,0,0,4593.285141,44.73536816,1409.053133,7305.700926,130243,7.007252336,4.962616822,12.11,0.196757765,0.136467972,0.973604752,1.341168294,0.010818648,35267.04039,90976.14466,0
86,Jumbo S.A.,5JB,F,5JB.F,Greece,EUR,18346,Investment Services,EL304,2020-Q2,-37.63100142,83.96413524,130.2914011,163.6094779,471.4701499,0.035207548,44.13852997,4.326774794,0.274893365,0.276508763,0.269779786,0.042071033,0,0,0,74.85,83.73,3178.666667,13.69844258,17,0,7,10,3916.484111,44.73536816,1409.053133,7305.700926,130243,7.007252336,4.962616822,12.11,0.196757765,0.136467972,0.973604752,1.341168294,0.010818648,30070.59198,43542.78282,0
87,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2018-Q1,-0.28,1.835,1.305,2.02,2.365,0.005,0.725,45.31724138,0.509735474,0.384383954,0.358910891,0.008533085,-0.146320955,0.01670103,0.019216676,72.81,103.06,2517.333333,18.75142479,0,0,0,0,5763.168529,42.01649365,778.5815731,622.4621425,81868.54808,2.060538117,2.060538117,7.14,0.274752475,0.650990099,0.009994196,-2.179573523,0.009510143,70395.39193,47203.58667,0
88,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2018-Q2,-0.28,1.835,1.305,2.02,2.365,0.005,0.725,45.31724138,0.509735474,0.384383954,0.358910891,0.008533085,0,0,0,74.59,116.2,1704.666667,18.58350055,0,0,0,0,5763.168529,42.01649365,778.5815731,622.4621425,81868.54808,2.060538117,2.060538117,7.14,0.274752475,0.650990099,0.009994196,-2.179573523,0.009510143,70395.39193,31678.67394,0
89,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2018-Q3,1.585,1.87,0.665,2.025,1.05,0.009,1.365,23.71428571,0.508123381,0.389272361,0.674074074,0.014441567,-0.55602537,0.019073569,0.002475248,75.41,122.66,143,20.94148636,0,0,0,0,5763.168529,42.01649365,778.5815731,622.4621425,81868.54808,1.396975425,1.396975425,4.06,0.661728395,0.004938272,0.009994196,-2.179573523,0.009510143,70395.39193,2994.632549,0
90,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2018-Q4,1.585,1.87,0.665,2.025,1.05,0.009,1.365,23.71428571,0.508123381,0.389272361,0.674074074,0.014441567,0,0,0,75.49,122.72,81.66666667,20.09329733,0,0,0,0,5763.168529,42.01649365,778.5815731,622.4621425,81868.54808,1.396975425,1.396975425,4.06,0.661728395,0.004938272,0.009994196,-2.179573523,0.009510143,70395.39193,1640.952615,0
91,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2019-Q1,-0.205,1.825,1.56,2,4.105,0.02,0.445,72.7752809,0.49165022,0.383827518,0.2225,0.033171398,2.90952381,-0.024064171,-0.012345679,76.49,109.6,105.3333333,18.48466301,0,0,0,0,5746.346827,42.19043914,784.11419,626.8853715,82450.30769,2.765591398,2.765591398,5.54,0.1425,1.2725,0.009994196,-2.179573523,0.009510143,69694.66807,1947.05117,0
92,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2019-Q2,-0.205,1.825,1.56,2,4.105,0.02,0.445,72.7752809,0.49165022,0.383827518,0.2225,0.033171398,0,0,0,78.2,122.41,714.6666667,20.12254461,0,0,0,0,5746.346827,42.19043914,784.11419,626.8853715,82450.30769,2.765591398,2.765591398,5.54,0.1425,1.2725,0.009994196,-2.179573523,0.009510143,69694.66807,14380.91188,0
93,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2019-Q3,3.13,2.155,-0.475,2.34,-0.49,0.02,2.82,12.90780142,0.548605878,0.410798331,1.205128205,0.033383572,-1.119366626,0.180821918,0.17,79.07,126.4,0,21.04347801,0,0,0,0,5746.346827,42.19043914,784.11419,626.8853715,82450.30769,0.830449827,0.830449827,7.89,1.162393162,0.051282051,0.009994196,-2.179573523,0.009510143,69694.66807,0,0
94,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2019-Q4,3.13,2.155,-0.475,2.34,-0.49,0.02,2.82,12.90780142,0.548605878,0.410798331,1.205128205,0.033383572,0,0,0,78.62,127.28,,,0,0,0,0,5746.346827,42.19043914,784.11419,626.8853715,82450.30769,0.830449827,0.830449827,7.89,1.162393162,0.051282051,0.009994196,-2.179573523,0.009510143,69694.66807,0,0
95,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2020-Q1,2.585,2.1,2.055,2.37,0.76,0.001,0.325,112.0615385,0.547792735,0.408864586,0.137130802,0.001504099,-2.551020408,-0.025522042,0.012820513,78.53,105.63,,,593,11,420,162,5765.943017,42.36510475,787.3942538,629.5077243,82795.20933,1.290076336,1.290076336,10.21,0.042194093,0.05907173,0.009994196,-2.179573523,0.009510143,69641.02227,0,0
96,Zueblin Immobilien Holding AG,61Z1,F,61Z1.F,Switzerland,USD,8005,Recreational Activities,CH040,2020-Q2,2.585,2.1,2.055,2.37,0.76,0.001,0.325,112.0615385,0.547792735,0.408864586,0.137130802,0.001504099,0,0,0,74.85,83.73,,,1214,65,860,290,5311.146325,42.36510475,787.3942538,629.5077243,82795.20933,1.290076336,1.290076336,10.21,0.042194093,0.05907173,0.009994196,-2.179573523,0.009510143,64147.99078,0,0
97,Altice Europe NV,6AT,BE,6AT.BE,Netherlands,EUR,1097JB,Regional Banks,NL329,2019-Q2,-691.593611,3070.332946,4000.985811,4216.925442,-776.0817519,-0.015256604,1792.76837,5.161516104,1.393311313,0.858846931,0.425136369,-0.092808113,0.864013863,0.002994858,-0.00102755,96.62060606,109.1119444,631.3333333,2.916666667,0,0,0,0,16186.27324,39.21489257,601.5,1987.481279,342664.25,1.774366584,1.588029678,2411,-0.145163086,0,0.088462319,-0.734031273,0.001755363,47236.53909,1841.388889,0
